physical_gpu,partition,recording_index,repetition,system,split,lang,quintile,original_duration_seconds,processed_duration_seconds,elapsed_seconds,model_placement_seconds_excluded,allocator_cache_cleared_before_timer,peak_allocated_bytes,peak_reserved_bytes,actual_candidates,selected_index,body_tokens,PLL_target_tokens,source_run,external_processes_before,external_processes_after,external_GPU_memory_MiB_before,external_GPU_memory_MiB_after
3,1,101,0,Text,CV27,ar,0,2.976,2.976,0.980466109700501,0.498002914711833,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,0,Text+Global,CV27,ar,0,2.976,2.976,1.140601565130055,0.019523683935403824,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,0,B5,CV27,ar,0,2.976,2.976,0.43704618513584137,0.7646177057176828,True,873433600,924844032,1,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,1,Global,CV27,ar,0,2.976,2.976,1.0269213551655412,0.02027984708547592,True,872952832,924844032,4,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,1,Text,CV27,ar,0,2.976,2.976,0.9764484753832221,0.4891703072935343,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,1,Text+Global,CV27,ar,0,2.976,2.976,1.1332546304911375,0.019680675119161606,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,1,B5,CV27,ar,0,2.976,2.976,0.4392529558390379,0.7550492975860834,True,873433600,924844032,1,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,1,Conf,CV27,ar,0,2.976,2.976,0.891984106041491,0.020785468630492687,True,872952832,924844032,4,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,2,Text,CV27,ar,0,2.976,2.976,0.9121561218053102,0.47983065713196993,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,2,Text+Global,CV27,ar,0,2.976,2.976,1.0453003318980336,0.017706763930618763,True,2206979584,2241855488,4,2,8,21,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,2,B5,CV27,ar,0,2.976,2.976,0.44049414061009884,0.7610294800251722,True,873433600,924844032,1,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,2,Conf,CV27,ar,0,2.976,2.976,0.8995034797117114,0.02078310027718544,True,872952832,924844032,4,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,101,2,Global,CV27,ar,0,2.976,2.976,0.997801854275167,0.020512768998742104,True,872952832,924844032,4,0,9,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,0,Text,CV27,ar,0,2.304,2.304,1.184472594410181,0.48549541272222996,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,0,Text+Global,CV27,ar,0,2.304,2.304,1.2685379572212696,0.01985306292772293,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,0,B5,CV27,ar,0,2.304,2.304,0.5246192254126072,0.7839555349200964,True,873433600,926941184,1,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,0,Conf,CV27,ar,0,2.304,2.304,1.0309758130460978,0.04396252520382404,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,0,Global,CV27,ar,0,2.304,2.304,1.0860423352569342,0.019328825175762177,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,1,Text+Global,CV27,ar,0,2.304,2.304,1.2261863565072417,0.42727978713810444,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,1,B5,CV27,ar,0,2.304,2.304,0.5214007822796702,0.7753529837355018,True,873433600,926941184,1,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,1,Conf,CV27,ar,0,2.304,2.304,1.0310860592871904,0.020451288670301437,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,1,Global,CV27,ar,0,2.304,2.304,1.163491359911859,0.0205920422449708,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,1,Text,CV27,ar,0,2.304,2.304,1.1760994214564562,0.41180166229605675,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,2,B5,CV27,ar,0,2.304,2.304,0.48538853973150253,0.7610260648652911,True,873433600,926941184,1,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,2,Conf,CV27,ar,0,2.304,2.304,0.9523423118516803,0.018283087760210037,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,2,Global,CV27,ar,0,2.304,2.304,1.0953870126977563,0.01806300226598978,True,872952832,924844032,5,0,10,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,2,Text,CV27,ar,0,2.304,2.304,1.0558000644668937,0.43771024234592915,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,103,2,Text+Global,CV27,ar,0,2.304,2.304,1.2499706838279963,0.017939887940883636,True,2206979584,2241855488,5,0,10,30,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,0,B5,CV27,ar,1,3.6,3.6,0.5278631364926696,0.7564117824658751,True,873433600,926941184,1,0,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,0,Conf,CV27,ar,1,3.6,3.6,1.0949213281273842,0.01850605010986328,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,0,Global,CV27,ar,1,3.6,3.6,1.2531049512326717,0.04905620589852333,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,0,Text,CV27,ar,1,3.6,3.6,1.3634453620761633,0.4913849476724863,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,0,Text+Global,CV27,ar,1,3.6,3.6,1.5069051887840033,0.020263140089809895,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,1,Conf,CV27,ar,1,3.6,3.6,1.2003977848216891,0.7571954922750592,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,1,Global,CV27,ar,1,3.6,3.6,1.3026295565068722,0.020953809842467308,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,1,Text,CV27,ar,1,3.6,3.6,1.2227016314864159,0.4151640431955457,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,1,Text+Global,CV27,ar,1,3.6,3.6,1.3992478419095278,0.01840173453092575,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,1,B5,CV27,ar,1,3.6,3.6,0.5761371739208698,0.7556702243164182,True,873433600,926941184,1,0,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,2,Global,CV27,ar,1,3.6,3.6,1.35947404243052,0.02108277566730976,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,2,Text,CV27,ar,1,3.6,3.6,1.2929543191567063,0.4757060892879963,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,2,Text+Global,CV27,ar,1,3.6,3.6,1.3888463815674186,0.017877859063446522,True,2206979584,2243952640,5,1,13,43,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,2,B5,CV27,ar,1,3.6,3.6,0.5566749749705195,0.7579792840406299,True,873433600,926941184,1,0,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,105,2,Conf,CV27,ar,1,3.6,3.6,1.0833760080859065,0.018491174094378948,True,872952832,924844032,5,1,13,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,0,Global,CV27,ar,1,3.672,3.672,1.295450510457158,0.018723580986261368,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,0,Text,CV27,ar,1,3.672,3.672,1.2283458821475506,0.47993676364421844,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,0,Text+Global,CV27,ar,1,3.672,3.672,1.2603671876713634,0.017931999638676643,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,0,B5,CV27,ar,1,3.672,3.672,0.5724699096754193,0.7547967564314604,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,0,Conf,CV27,ar,1,3.672,3.672,1.184170969761908,0.020239712670445442,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,1,Text,CV27,ar,1,3.672,3.672,1.2278231009840965,0.47599374409765005,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,1,Text+Global,CV27,ar,1,3.672,3.672,1.4110584994778037,0.019292790442705154,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,1,B5,CV27,ar,1,3.672,3.672,0.590064438059926,0.7617464540526271,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,1,Conf,CV27,ar,1,3.672,3.672,1.1871330803260207,0.042075734585523605,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,1,Global,CV27,ar,1,3.672,3.672,1.2552051423117518,0.020580907352268696,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,2,Text+Global,CV27,ar,1,3.672,3.672,1.2987053403630853,0.439455914311111,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,2,B5,CV27,ar,1,3.672,3.672,0.6229029661044478,0.7628647591918707,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,2,Conf,CV27,ar,1,3.672,3.672,1.1838757935911417,0.029022335074841976,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,2,Global,CV27,ar,1,3.672,3.672,1.1872880849987268,0.026592712849378586,True,872952832,926941184,3,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,107,2,Text,CV27,ar,1,3.672,3.672,1.3030648762360215,0.48513331171125174,True,2206979584,2243952640,3,0,14,29,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,0,Text+Global,CV27,ar,2,3.816,3.816,1.323812060058117,0.019997306168079376,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,0,B5,CV27,ar,2,3.816,3.816,0.5232055522501469,0.7663061525672674,True,873433600,926941184,1,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,0,Conf,CV27,ar,2,3.816,3.816,1.0942971473559737,0.020540133118629456,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,0,Global,CV27,ar,2,3.816,3.816,1.225312015041709,0.020710578188300133,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,0,Text,CV27,ar,2,3.816,3.816,1.070719476789236,0.4314514445140958,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,1,B5,CV27,ar,2,3.816,3.816,0.514503144659102,0.7645313469693065,True,873433600,926941184,1,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,1,Conf,CV27,ar,2,3.816,3.816,1.0101465499028563,0.0187937393784523,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,1,Global,CV27,ar,2,3.816,3.816,1.2261684574186802,0.02661781758069992,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,1,Text,CV27,ar,2,3.816,3.816,1.1643537748605013,0.48854898009449244,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,1,Text+Global,CV27,ar,2,3.816,3.816,1.3489195154979825,0.019931440241634846,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,2,Conf,CV27,ar,2,3.816,3.816,1.0686677657067776,0.7578927585855126,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,2,Global,CV27,ar,2,3.816,3.816,1.2285793470218778,0.020538206212222576,True,872952832,924844032,4,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,2,Text,CV27,ar,2,3.816,3.816,1.201998001895845,0.4709519213065505,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,2,Text+Global,CV27,ar,2,3.816,3.816,1.3536799550056458,0.02929576300084591,True,2206979584,2241855488,4,0,12,27,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,109,2,B5,CV27,ar,2,3.816,3.816,0.5578949516639113,0.7514567049220204,True,873433600,926941184,1,0,12,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,0,Conf,CV27,ar,2,4.056,4.056,1.3946544770151377,0.020735666155815125,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,0,Global,CV27,ar,2,4.056,4.056,1.4327865587547421,0.02069118060171604,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,0,Text,CV27,ar,2,4.056,4.056,1.4173030173406005,0.43431889824569225,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,0,Text+Global,CV27,ar,2,4.056,4.056,1.523418284021318,0.017830892466008663,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,0,B5,CV27,ar,2,4.056,4.056,0.6648293463513255,0.7612193310633302,True,873433600,926941184,1,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,1,Global,CV27,ar,2,4.056,4.056,1.474476664327085,0.0339680565521121,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,1,Text,CV27,ar,2,4.056,4.056,1.5612661596387625,0.47451691050082445,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,1,Text+Global,CV27,ar,2,4.056,4.056,1.6910553211346269,0.018958477303385735,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,1,B5,CV27,ar,2,4.056,4.056,0.6516649406403303,0.7646242612972856,True,873433600,926941184,1,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,1,Conf,CV27,ar,2,4.056,4.056,1.2871231939643621,0.018577110953629017,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,2,Text,CV27,ar,2,4.056,4.056,1.5548527836799622,0.3097020089626312,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,2,Text+Global,CV27,ar,2,4.056,4.056,1.69051852542907,0.02026038896292448,True,2206979584,2243952640,4,0,17,41,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,2,B5,CV27,ar,2,4.056,4.056,0.6349376197904348,0.7607726193964481,True,873433600,926941184,1,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,2,Conf,CV27,ar,2,4.056,4.056,1.2773219365626574,0.018538733012974262,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,111,2,Global,CV27,ar,2,4.056,4.056,1.418039589188993,0.018401090055704117,True,872952832,926941184,4,0,17,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,0,Text,CV27,ar,3,4.344,4.344,1.354886076413095,0.4848081348463893,True,2206979584,2243952640,4,0,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,0,Text+Global,CV27,ar,3,4.344,4.344,1.3918651584535837,0.019985168240964413,True,2206979584,2243952640,4,1,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,0,B5,CV27,ar,3,4.344,4.344,0.5824866062030196,0.7619905741885304,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,0,Conf,CV27,ar,3,4.344,4.344,1.0727303633466363,0.04162956029176712,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,0,Global,CV27,ar,3,4.344,4.344,1.246723341755569,0.018549217842519283,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,1,Text+Global,CV27,ar,3,4.344,4.344,1.412175040692091,0.4407539051026106,True,2206979584,2243952640,4,1,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,1,B5,CV27,ar,3,4.344,4.344,0.6208283985033631,0.7569203926250339,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,1,Conf,CV27,ar,3,4.344,4.344,1.1226428085938096,0.02090959995985031,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,1,Global,CV27,ar,3,4.344,4.344,1.3290048614144325,0.018381761386990547,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,1,Text,CV27,ar,3,4.344,4.344,1.3160304557532072,0.4790170593187213,True,2206979584,2243952640,4,0,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,2,B5,CV27,ar,3,4.344,4.344,0.624429508112371,0.7570253051817417,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,2,Conf,CV27,ar,3,4.344,4.344,1.1529384814202785,0.020333307795226574,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,2,Global,CV27,ar,3,4.344,4.344,1.2419117372483015,0.01878170482814312,True,872952832,926941184,4,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,2,Text,CV27,ar,3,4.344,4.344,1.212923209182918,0.4360793773084879,True,2206979584,2243952640,4,0,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,113,2,Text+Global,CV27,ar,3,4.344,4.344,1.359826241619885,0.017997064627707005,True,2206979584,2243952640,4,1,14,40,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,0,B5,CV27,ar,3,4.5,4.5,0.6328403810039163,0.7597722271457314,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,0,Conf,CV27,ar,3,4.5,4.5,1.2406064802780747,0.020798937417566776,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,0,Global,CV27,ar,3,4.5,4.5,1.3876284789294004,0.020471081137657166,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,0,Text,CV27,ar,3,4.5,4.5,1.3514666957780719,0.4920707829296589,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,0,Text+Global,CV27,ar,3,4.5,4.5,1.4373226147145033,0.02619948424398899,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,1,Conf,CV27,ar,3,4.5,4.5,1.140084045007825,0.7676216913387179,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,1,Global,CV27,ar,3,4.5,4.5,1.413983908481896,0.04889195878058672,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,1,Text,CV27,ar,3,4.5,4.5,1.3541829800233245,0.4912777477875352,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,1,Text+Global,CV27,ar,3,4.5,4.5,1.5965635236352682,0.02093189675360918,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,1,B5,CV27,ar,3,4.5,4.5,0.5829713679850101,0.7586351158097386,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,2,Global,CV27,ar,3,4.5,4.5,1.3944721445441246,0.020317401736974716,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,2,Text,CV27,ar,3,4.5,4.5,1.3264687499031425,0.4829593962058425,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,2,Text+Global,CV27,ar,3,4.5,4.5,1.4094082564115524,0.017873668111860752,True,2206979584,2243952640,5,0,14,47,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,2,B5,CV27,ar,3,4.5,4.5,0.5622148616239429,0.7507823631167412,True,873433600,926941184,1,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,115,2,Conf,CV27,ar,3,4.5,4.5,1.1428192611783743,0.041412183083593845,True,872952832,926941184,5,0,14,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,0,Global,CV27,ar,4,5.436,5.436,1.5920434799045324,0.018597829155623913,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,0,Text,CV27,ar,4,5.436,5.436,1.6112908013164997,0.4842440830543637,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,0,Text+Global,CV27,ar,4,5.436,5.436,1.8081451375037432,0.019787817262113094,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,0,B5,CV27,ar,4,5.436,5.436,0.709999417886138,0.7514231288805604,True,873433600,926941184,1,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,0,Conf,CV27,ar,4,5.436,5.436,1.507739294320345,0.02059311233460903,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,1,Text,CV27,ar,4,5.436,5.436,1.6561924684792757,0.4824784556403756,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,1,Text+Global,CV27,ar,4,5.436,5.436,1.771532722748816,0.020027403719723225,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,1,B5,CV27,ar,4,5.436,5.436,0.78016013558954,0.7619848474860191,True,873433600,926941184,1,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,1,Conf,CV27,ar,4,5.436,5.436,1.4170219330117106,0.022237317636609077,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,1,Global,CV27,ar,4,5.436,5.436,1.5189849212765694,0.018501020967960358,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,2,Text+Global,CV27,ar,4,5.436,5.436,1.8092358391731977,0.3693978190422058,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,2,B5,CV27,ar,4,5.436,5.436,0.7262110337615013,0.7587025063112378,True,873433600,926941184,1,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,2,Conf,CV27,ar,4,5.436,5.436,1.507701586931944,0.020403449423611164,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,2,Global,CV27,ar,4,5.436,5.436,1.5983906192705035,0.021454187110066414,True,872952832,926941184,4,0,19,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,117,2,Text,CV27,ar,4,5.436,5.436,1.6574489725753665,0.47959657572209835,True,2206979584,2243952640,4,0,19,46,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,0,Text+Global,CV27,ar,4,8.328,8.328,2.6306809829548,0.017952021211385727,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,0,B5,CV27,ar,4,8.328,8.328,1.2201747810468078,0.7643785048276186,True,873433600,931135488,1,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,0,Conf,CV27,ar,4,8.328,8.328,2.3171844771131873,0.018642116338014603,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,0,Global,CV27,ar,4,8.328,8.328,2.4797179009765387,0.021002820692956448,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,0,Text,CV27,ar,4,8.328,8.328,2.37195698171854,0.44285564217716455,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,1,B5,CV27,ar,4,8.328,8.328,1.1059874705970287,0.7550637498497963,True,873433600,931135488,1,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,1,Conf,CV27,ar,4,8.328,8.328,2.3706281697377563,0.019013368524610996,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,1,Global,CV27,ar,4,8.328,8.328,2.470171470195055,0.05620724707841873,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,1,Text,CV27,ar,4,8.328,8.328,2.593256674706936,0.4915122324600816,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,1,Text+Global,CV27,ar,4,8.328,8.328,2.6011709570884705,0.020212390460073948,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,2,Conf,CV27,ar,4,8.328,8.328,2.385564615018666,0.7683000788092613,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,2,Global,CV27,ar,4,8.328,8.328,2.2686120625585318,0.018653430975973606,True,872952832,931135488,4,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,2,Text,CV27,ar,4,8.328,8.328,2.472749523818493,0.42844075709581375,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,2,Text+Global,CV27,ar,4,8.328,8.328,2.668326989747584,0.020163911394774914,True,2206979584,2248146944,4,0,34,79,IR-COST-P1_attempt0,1,1,35494.0,35494.0
3,1,119,2,B5,CV27,ar,4,8.328,8.328,1.2426332887262106,0.7702161194756627,True,873433600,931135488,1,0,34,0,IR-COST-P1_attempt0,1,1,35494.0,35494.0
